Data Evento,Óbitos,Feridos,Danos Humanos,Danos Materiais,Tipologia,Ano Hidro,Vazao,Data Máxima,TR Empirico,TR lognorm,TR gumbel_r,Código,Risk_Danos Humanos,Risk_Danos Materiais,População
2014-03-06,0,0,0,0.0,Enxurradas,2014/2015,6450.5,2014-10-20,2.0,2.28,2.46,86895000,,,34669
2013-12-05,0,0,0,123141.36,Enxurradas,2013/2014,7967.5,2013-08-26,5.0,5.6,4.52,86895000,,21989.52857142857,34669
2013-09-11,0,0,414,99124.53,Inundações,2013/2014,7967.5,2013-08-26,5.0,5.6,4.52,86895000,73.92857142857143,17700.80892857143,34669
2011-07-21,0,0,15925,3931570.0,Inundações,2011/2012,8847.8,2011-07-21,25.0,11.58,6.66,86895000,1375.215889464594,339513.81692573405,34669
2010-03-12,0,0,0,0.0,Inundações,2010/2011,7682.2,2010-01-05,3.57,4.57,4.01,86895000,,,34669
2010-01-04,0,0,150,0.0,Inundações,2010/2011,7682.2,2010-01-05,3.57,4.57,4.01,86895000,32.82275711159737,,34669
2009-09-13,0,0,1463,4000.0,Inundações,2009/2010,8053.9,2009-09-13,6.25,5.97,4.7,86895000,245.0586264656617,670.0167504187605,34669
2008-10-27,0,2,14004,2708000.0,Inundações,2008/2009,8579.9,2008-10-27,12.5,9.12,5.91,86895000,1535.5263157894738,296929.82456140354,34669
2003-02-20,0,0,164,784000.0,Inundações,2003/2004,6503.4,2003-02-21,2.17,2.34,2.51,86895000,70.08547008547009,335042.73504273506,34669
2002-06-12,0,0,484,63000.0,Inundações,2002/2003,7382.5,2002-06-13,3.33,3.76,3.54,86895000,128.72340425531917,16755.31914893617,34669
2001-07-20,0,0,0,0.0,Enxurradas,2001/2002,,,,,,86895000,,,34669
1992-06-02,0,0,0,0.0,Inundações,1992/1993,7977.1,1992-05-29,5.56,5.64,4.54,86895000,,,34669
