Data Evento,Óbitos,Feridos,Danos Humanos,Danos Materiais,Tipologia,Ano Hidro,Vazao,Data Máxima,TR Empirico,TR lognorm,TR gumbel_r,Código,Risk_Danos Humanos,Risk_Danos Materiais,População,Selected
2019-01-29,0,0,726,344409.26,Inundações,2019/2020,3472.6,2019-11-03,11.25,9.16,5.57,85642000,79.25764192139738,37599.26419213974,2593,Sim
2016-01-04,0,0,1000,374175.0,Chuvas Intensas,2016/2017,3578.7,2016-10-22,15.0,12.02,6.34,85642000,83.19467554076539,31129.36772046589,2593,Sim
2010-01-19,0,0,0,0.0,Inundações,2010/2011,2926.0,2010-01-08,3.21,3.04,2.97,85642000,,,2593,Sim
2009-11-24,0,0,0,187670.0,Inundações,2009/2010,3127.3,2009-11-25,7.5,4.31,3.72,85642000,,43542.92343387471,2593,Sim
2019-01-29,0,0,726,344409.26,Inundações,2019/2020,945.7,2019-11-01,19.0,18.4,14.91,85480000,39.45652173913044,18717.894565217397,2593,
2016-01-04,0,0,1000,374175.0,Chuvas Intensas,2016/2017,419.3,2016-10-20,1.63,1.65,1.7,85480000,606.0606060606061,226772.7272727273,2593,
2010-01-19,0,0,0,0.0,Inundações,2010/2011,425.0,2010-09-16,1.68,1.68,1.73,85480000,,,2593,
2009-11-24,0,0,0,187670.0,Inundações,2009/2010,731.5,2009-11-24,5.7,5.79,5.63,85480000,,32412.78065630397,2593,
