Data Evento,Óbitos,Feridos,Danos Humanos,Danos Materiais,Tipologia,Ano Hidro,Vazao,Data Máxima,TR Empirico,TR lognorm,TR gumbel_r,Código,Risk_Danos Humanos,Risk_Danos Materiais,População
2023-11-17,0,0,5341,1271940.0,Chuvas Intensas,2023/2024,2967.6,2023-11-19,10.88,5.86,4.61,85400000,911.433447098976,217054.6075085324,6469
2023-09-03,0,0,30,75000.0,Chuvas Intensas,2023/2024,2967.6,2023-11-19,10.88,5.86,4.61,85400000,5.119453924914676,12798.63481228669,6469
2022-05-02,0,0,6185,0.0,Enxurradas,2022/2023,2058.4,2022-06-23,1.45,1.63,1.81,85400000,3794.478527607362,,6469
2017-05-26,0,0,1556,697740.0,Enxurradas,2017/2018,2988.9,2017-05-28,12.43,6.12,4.73,85400000,254.2483660130719,114009.80392156864,6469
2010-01-04,0,0,0,873000.0,Enxurradas,2010/2011,3126.7,2010-01-05,21.75,8.24,5.56,85400000,,105946.60194174758,6469
2009-12-02,0,0,0,0.0,Enxurradas,2009/2010,2497.5,2009-09-28,2.12,2.64,2.74,85400000,,,6469
2003-10-27,0,0,0,0.0,Enxurradas,2003/2004,3011.0,2003-12-16,14.5,6.4,4.85,85400000,,,6469
2001-07-20,0,0,0,0.0,Enxurradas,2001/2002,2575.4,2001-10-01,2.42,2.95,2.98,85400000,,,6469
