Data Evento,Óbitos,Feridos,Danos Humanos,Danos Materiais,Tipologia,Ano Hidro,Vazao,Data Máxima,TR Empirico,TR lognorm,TR gumbel_r,Código,Risk_Danos Humanos,Risk_Danos Materiais,População
2023-11-20,0,0,2042,780000.0,Chuvas Intensas,2023/2024,23977.7,2023-11-18,8.5,2.92,13.58,74500000,699.3150684931506,267123.2876712329,1731
2017-06-13,0,0,1382,376894.0,Enxurradas,2017/2018,18065.9,2017-06-01,4.25,2.78,4.71,74500000,497.12230215827344,135573.38129496403,1731
1997-09-30,0,0,0,0.0,Enxurradas,1997/1998,,,,,,74500000,,,1731
2023-11-20,0,0,2042,780000.0,Chuvas Intensas,2023/2024,2215.5,2023-11-18,2.83,2.7,2.67,74270000,756.2962962962962,288888.8888888889,1731
2017-06-13,0,0,1382,376894.0,Enxurradas,2017/2018,2962.6,2017-06-09,6.07,5.3,5.47,74270000,260.7547169811321,71112.07547169812,1731
1997-09-30,0,0,0,0.0,Enxurradas,1997/1998,3760.2,1997-10-30,12.14,11.43,12.69,74270000,,,1731
