Data Evento,Óbitos,Feridos,Danos Humanos,Danos Materiais,Tipologia,Ano Hidro,Vazao,Data Máxima,TR Empirico,TR lognorm,TR gumbel_r,TR Log-Pearson 3,Código,Risk_Danos Humanos,Risk_Danos Materiais,População
2020-07-08,0,0,0,30000.0,Enxurradas,2020/2021,11102.3,2020-07-10,1.45,1.44,1.48,1.46,75550000,,20833.333333333336,2195
2017-04-25,0,0,0,0.0,Enxurradas,2017/2018,22607.4,2017-06-03,8.0,7.99,7.16,7.21,75550000,,,2195
2009-12-12,0,0,0,187000.0,Enxurradas,2009/2010,13304.4,2009-09-15,1.88,1.79,1.87,1.79,75550000,,104469.27374301676,2195
2020-07-08,0,0,0,30000.0,Enxurradas,2020/2021,1849.8,2020-07-10,8.5,9.83,11.71,9.66,75230000,,3051.881993896236,2195
2017-04-25,0,0,0,0.0,Enxurradas,2017/2018,2294.1,2017-06-10,21.25,22.13,33.26,20.77,75230000,,,2195
2009-12-12,0,0,0,187000.0,Enxurradas,2009/2010,1176.3,2009-08-10,3.27,2.86,2.74,2.91,75230000,,65384.61538461539,2195
