Data Evento,Óbitos,Feridos,Danos Humanos,Danos Materiais,Tipologia,Ano Hidro,Vazao,Data Máxima,TR Empirico,TR lognorm,TR gumbel_r,Código,Risk_Danos Humanos,Risk_Danos Materiais,População
2023-06-20,0,0,5680,0.0,Movimento de Massa,2023/2024,,,,,,87270000,,,6570
2011-02-21,0,0,0,0.0,Enxurradas,2011/2012,1152.9,2011-07-22,15.0,12.71,6.21,87270000,,,6570
