Data Evento,Óbitos,Feridos,Danos Humanos,Danos Materiais,Tipologia,Ano Hidro,Vazao,Data Máxima,TR Empirico,TR lognorm,TR gumbel_r,TR Log-Pearson 3,Código,Risk_Danos Humanos,Risk_Danos Materiais,População
1999-12-06,0,0,0,0.0,Enxurradas,1999/2000,1589.2,1999-07-20,1.21,1.21,1.29,1.26,85400000,,,2018
