Data Evento,Óbitos,Feridos,Danos Humanos,Danos Materiais,Tipologia,Ano Hidro,Vazao,Data Máxima,TR Empirico,TR lognorm,TR gumbel_r,Código,Risk_Danos Humanos,Risk_Danos Materiais,População
2023-11-27,0,0,4477,231946.0,Chuvas Intensas,2023/2024,2967.6,2023-11-19,10.88,5.86,4.61,85400000,763.9931740614334,39581.22866894198,4252
1998-09-18,0,0,0,0.0,Enxurradas,1998/1999,2633.4,1998-02-28,2.72,3.22,3.17,85400000,,,4252
1994-01-18,0,0,0,0.0,Enxurradas,1994/1995,2815.2,1994-07-07,4.58,4.37,3.88,85400000,,,4252
1993-12-08,0,0,0,0.0,Enxurradas,1993/1994,2841.0,1993-06-05,5.8,4.58,3.99,85400000,,,4252
1992-06-02,0,0,0,0.0,Inundações,1992/1993,2708.9,1992-05-30,3.48,3.64,3.44,85400000,,,4252
