Data Evento,Óbitos,Feridos,Danos Humanos,Danos Materiais,Tipologia,Ano Hidro,Vazao,Data Máxima,TR Empirico,TR lognorm,TR gumbel_r,Código,Risk_Danos Humanos,Risk_Danos Materiais,População
2023-09-04,0,0,2981,27742.24,Chuvas Intensas,2023/2024,12675.8,2023-11-19,11.5,13.69,14.07,86720000,217.7501826150475,2026.4601899196496,2750
2017-06-08,0,0,1500,266000.0,Enxurradas,2017/2018,5706.1,2017-06-08,1.77,1.73,1.72,86720000,867.0520231213873,153757.225433526,2750
2014-07-10,0,0,265,1220000.0,Enxurradas,2014/2015,6011.1,2014-10-19,1.86,1.85,1.85,86720000,143.24324324324323,659459.4594594594,2750
1993-07-06,0,0,0,0.0,Inundações,1993/1994,6853.9,1993-07-05,2.56,2.28,2.28,86720000,,,2750
2023-09-04,0,0,2981,27742.24,Chuvas Intensas,2023/2024,832.5,2023-07-13,2.87,2.73,2.86,86560000,1091.941391941392,10161.992673992674,2750
2017-06-08,0,0,1500,266000.0,Enxurradas,2017/2018,1252.0,2017-06-08,10.75,13.46,10.83,86560000,111.4413075780089,19762.25854383358,2750
2014-07-10,0,0,265,1220000.0,Enxurradas,2014/2015,776.8,2014-10-19,2.26,2.33,2.45,86560000,113.73390557939912,523605.1502145923,2750
1993-07-06,0,0,0,0.0,Inundações,1993/1994,985.6,1993-07-05,3.91,4.56,4.52,86560000,,,2750
