Data Evento,Óbitos,Feridos,Danos Humanos,Danos Materiais,Tipologia,Ano Hidro,Vazao,Data Máxima,TR Empirico,TR lognorm,TR gumbel_r,Código,Risk_Danos Humanos,Risk_Danos Materiais,População
2001-05-02,0,0,0,0.0,Enxurradas,2001/2002,4203.0,2001-09-06,19.67,31.68,28.52,76310000,,,39210
1994-05-30,0,0,0,0.0,Enxurradas,1994/1995,1655.0,1994-08-04,1.84,1.9,1.92,76310000,,,39210
1993-06-16,0,0,0,0.0,Enxurradas,1993/1994,2876.4,1993-05-14,6.56,6.34,6.31,76310000,,,39210
1992-04-16,0,0,0,0.0,Inundações,1992/1993,4693.5,1992-04-15,59.0,59.26,50.68,76310000,,,39210
2023-09-14,0,0,2030,682000.0,Inundações,2023/2024,1035.6,2023-11-17,3.28,3.58,3.66,76300000,567.0391061452514,190502.7932960894,39210
2019-11-04,0,0,1695,2725000.0,Chuvas Intensas,2019/2020,1566.7,2019-01-14,19.67,17.0,14.17,76300000,99.70588235294116,160294.11764705885,39210
2019-01-11,0,0,5547,3270000.0,Chuvas Intensas,2019/2020,1566.7,2019-01-14,19.67,17.0,14.17,76300000,326.29411764705884,192352.9411764706,39210
2017-06-08,0,0,4918,11067216.0,Enxurradas,2017/2018,1055.6,2017-09-20,3.47,3.76,3.83,76300000,1307.978723404255,2943408.510638298,39210
2016-04-22,0,0,298,768920.0,Chuvas Intensas,2016/2017,930.4,2016-04-29,2.46,2.78,2.87,76300000,107.19424460431657,276589.928057554,39210
2016-01-05,0,0,856,2653239.0,Inundações,2016/2017,930.4,2016-04-29,2.46,2.78,2.87,76300000,307.9136690647482,954402.5179856116,39210
2015-10-20,0,0,630,8720106.0,Enxurradas,2015/2016,1483.9,2015-12-25,11.8,13.02,11.37,76300000,48.38709677419355,669747.0046082949,39210
2010-01-15,0,0,0,0.0,Inundações,2010/2011,692.4,2010-07-29,1.64,1.72,1.78,76300000,,,39210
2009-11-20,0,5,37445,1300000.0,Inundações,2009/2010,1553.8,2009-11-23,14.75,16.3,13.69,76300000,2297.239263803681,79754.60122699387,39210
2002-10-12,0,0,480,18000.0,Inundações,2002/2003,1474.5,2002-04-28,8.43,12.64,11.09,76300000,37.974683544303794,1424.0506329113923,39210
2002-04-28,0,0,627,766874.0,Inundações,2002/2003,1474.5,2002-04-28,8.43,12.64,11.09,76300000,49.60443037974683,60670.41139240506,39210
2001-05-02,0,0,0,0.0,Enxurradas,2001/2002,1421.5,2001-06-04,7.38,10.7,9.64,76300000,,,39210
1994-05-30,0,0,0,0.0,Enxurradas,1994/1995,712.0,1994-08-04,1.79,1.78,1.84,76300000,,,39210
1993-06-16,0,0,0,0.0,Enxurradas,1993/1994,1249.0,1993-05-14,5.9,6.38,6.17,76300000,,,39210
1992-04-16,0,0,0,0.0,Inundações,1992/1993,1723.7,1992-04-15,29.5,28.7,21.63,76300000,,,39210
